game.id,details.name,details.yearpublished,game.type,attributes.boardgamecategory,price.prices,details.maxplayers,details.minplayers,details.maxplaytime,details.playingtime,details.minplaytime,details.minage
121,Dune,1979,boardgame,"Bluffing,Fighting,Negotiation,Novel-based,Political,Science Fiction","200, 200",6,2,180,180,60,12
122,Quo Vadis?,1992,boardgame,"Ancient,Negotiation,Political",,5,3,45,45,45,12
123,Green Thumb Cards,1996,boardgame,Card Game,,5,2,45,45,45,7
124,Primordial Soup,1997,boardgame,Prehistoric,"149.99, 33, 100",4,3,90,90,90,12
125,Money!,1999,boardgame,Card Game,"8.95, 7, 26",5,3,30,30,30,10
126,The Really Nasty Horse Racing Game,1987,boardgame,"Animals,Racing",,6,2,90,90,90,12
127,Princess Ryan's Star Marines,1997,boardgame,"Deduction,Science Fiction","31.99, 30",6,1,120,120,120,10
128,Take it Easy!,1983,boardgame,"Abstract Strategy,Puzzle","24.99, 46.50, 12, 12",8,1,20,20,20,10
130,Iron Dragon,1994,boardgame,"Fantasy,Trains,Transportation",63,6,2,240,240,240,12
132,Caesar & Cleopatra,1997,boardgame,"Ancient,Bluffing,Card Game",,2,2,60,60,60,10
133,Frischfleisch,1999,boardgame,"Exploration,Horror",80,6,2,120,120,120,18
134,Cape Horn,1999,boardgame,"Nautical,Racing","39.99, 10, 20",5,3,45,45,45,12
135,Kontor,1999,boardgame,"City Building,Nautical,Renaissance",18,4,2,60,60,60,12
136,Robin Hood,1999,boardgame,Card Game,15,6,3,30,30,30,8
137,Pass the Bomb,1994,boardgame,"Electronic,Party Game,Real-time,Word Game","24.99, 65.49",10,2,20,20,20,12
139,Hoax,1981,boardgame,"Bluffing,Deduction",,12,3,45,45,45,10
140,Pit,1903,boardgame,"Card Game,Economic,Party Game,Real-time","16.99, 10.93, 8, 8, 3",8,3,90,90,30,7
141,Andromeda,1999,boardgame,"Science Fiction,Space Exploration,Territory Building","39.99, 20",5,3,60,60,60,10
142,Vino,1999,boardgame,Economic,"60, 15",5,3,90,90,90,12
143,Wortelboer,1999,boardgame,"Animals,Card Game",,4,2,30,30,30,0
144,Elfenwizards,1995,boardgame,Negotiation,75,6,3,90,90,90,10
145,Metropolis,1984,boardgame,"City Building,Negotiation",26,5,2,90,90,90,16
146,Buy Low Sell High,1996,boardgame,Economic,"99.99, 11, 8, 8",4,2,45,45,45,10
147,Crude: The Oil Game,1974,boardgame,"Economic,Industry / Manufacturing","50.00, 17",4,2,90,90,90,13
148,Die Glücksritter,1999,boardgame,"Bluffing,Medieval",,6,3,60,60,60,8
150,PitchCar,1995,boardgame,"Action / Dexterity,Children's Game,Party Game,Racing,Sports","89.99, 58.42, 60",8,2,30,30,30,6
151,Piratenbillard,1959,boardgame,"Action / Dexterity,Pirates",,4,2,15,15,15,8
152,Mu & more,1995,boardgame,"Card Game,Game System","29.95, 24.99, 20",8,2,60,60,60,11
153,Take 5!,1998,boardgame,Card Game,"9.95, 10.44, 10",6,2,60,60,60,10
154,Union vs. Central,1999,boardgame,"Adventure,American West,Card Game,Economic,Trains,Transportation",,2,2,360,360,360,12
155,Was sticht?,1993,boardgame,"Card Game,Deduction","29.95, 24.99, 10",4,3,60,60,60,12
156,Wildlife Adventure,1985,boardgame,"Animals,Exploration,Transportation","42, 35",6,2,60,60,60,10
157,Eurorails,1990,boardgame,"Economic,Trains,Transportation",42.00,6,2,240,240,180,10
158,Elfengold,1999,boardgameexpansion,"Expansion for Base-game,Fantasy,Transportation",,6,2,120,120,120,10
162,The Awful Green Things From Outer Space,1979,boardgame,"Science Fiction,Wargame","25, 25",2,2,90,90,90,12
163,Balderdash,1984,boardgame,"Bluffing,Party Game,Word Game","24.99, 50.00, 10, 5, 20",6,2,60,60,60,12
164,"Before I Kill You, Mister Spy...",1996,boardgame,"Card Game,Spies/Secret Agents","15.00, 43.99, 10, 6",6,3,30,30,30,12
165,Black Box,1977,boardgame,"Abstract Strategy,Deduction,Puzzle",10,2,1,20,20,20,10
166,Black Death,1993,boardgame,"Educational,Medical","25, 10, 20",6,2,120,120,120,0
167,Dicke Kartoffeln,1989,boardgame,"Economic,Farming",,6,2,120,120,120,12
168,Empire Builder,1982,boardgame,"Economic,Trains,Transportation",42.00,6,2,180,180,180,12
169,En Garde,1993,boardgame,"Card Game,Sports","50.00, 27",2,2,30,30,30,8
170,Family Business,1982,boardgame,"Card Game,Mafia","14.99, 14.98",6,2,30,30,30,8
171,Chess,1475,boardgame,Abstract Strategy,"17.99, 15.67",2,2,60,60,60,6
172,For Sale,1997,boardgame,"Card Game,Economic",12.99,6,3,20,20,20,8
173,Formula Dé,1991,boardgame,"Racing,Sports","59.99, 53.99, 75",10,2,120,120,120,10
174,T-Rex,1999,boardgame,Card Game,5,5,3,45,45,45,10
175,Raj,1988,boardgame,"Animals,Bluffing,Card Game","65.00, 5",5,2,20,20,20,8
176,Give Me the Brain!,1996,boardgame,"Card Game,Zombies","33.75, 7, 8",8,3,30,30,30,10
177,Advanced Civilization,1991,boardgameexpansion,"Ancient,Civilization,Economic,Expansion for Base-game,Negotiation","208, 250",8,2,480,480,360,12
178,Mole Hill,1997,boardgame,Abstract Strategy,"15, 11",2,2,15,15,15,8
179,Nuba,1995,boardgame,Abstract Strategy,,2,2,10,10,10,12
180,Pool Position,1999,boardgame,"Abstract Strategy,Card Game",10,5,2,30,30,30,10
181,Risk,1959,boardgame,"Negotiation,Territory Building,Wargame","83.98, 31.71, 20",6,2,120,120,120,10
182,Knights of Charlemagne,1995,boardgame,"Card Game,Medieval","19.99, 99.99, 22, 15",4,2,30,30,30,8
183,Stonehenge,1994,boardgame,Abstract Strategy,27,2,2,15,15,15,10
185,Devil Bunny Needs a Ham,1998,boardgame,"Print & Play,Racing",4,5,2,30,30,30,8
186,Split,1999,boardgame,Card Game,15,6,2,30,30,30,12
188,Go,-2200,boardgame,Abstract Strategy,"26.26, 19.90, 26",2,2,180,180,30,8
189,Die Siedler von Nürnberg,1999,boardgame,"Medieval,Negotiation",35,4,3,90,90,90,10
190,Dolce Vita,1999,boardgame,Card Game,"8, 7",5,3,30,30,30,10
192,Nicht die Bohne!,1999,boardgame,Card Game,25,6,3,45,45,45,10
193,Fill or Bust,1981,boardgame,Dice,,10,2,30,30,30,8
194,Groo: The Game,1997,boardgame,"Card Game,City Building,Comic Book / Strip,Fantasy",100,4,2,45,45,45,10
195,NASCAR Champions,1998,boardgame,"Dice,Racing,Sports",20,5,2,30,30,30,8
196,Kremlin,1986,boardgame,"Negotiation,Political",149.99,6,3,75,75,75,12
197,HellRail (Second Perdition),1999,boardgame,"Card Game,Trains,Transportation",,4,3,75,75,75,13
198,Buried Treasure,1992,boardgame,"Card Game,Pirates",7,4,2,30,30,30,10
199,Manhattan,1994,boardgame,City Building,"149.95, 32, 17",4,2,45,45,45,10
200,Entdecker,1996,boardgame,Exploration,"49.00, 44.95",4,2,60,60,60,10
201,The Rose King,1997,boardgame,"Abstract Strategy,Medieval","19.95, 10.82, 10",2,2,30,30,30,10
202,Targui,1988,boardgame,Wargame,15,4,2,120,120,120,12
203,Skworms,1997,boardgame,"Action / Dexterity,Children's Game,Horror",,4,2,30,30,30,6
204,Stephenson's Rocket,1999,boardgame,Trains,"64.99, 30",4,2,60,60,60,12
206,Pepper,1998,boardgame,Card Game,15,9,3,45,45,45,10
207,Twitch,1998,boardgame,"Action / Dexterity,Card Game",,6,3,15,15,15,10
208,Ex & Hopp,1996,boardgame,Card Game,14,6,2,30,30,30,10
210,Don Pepe,1999,boardgame,"Card Game,Mafia",,6,3,30,30,30,8
211,Times to Remember,1992,boardgame,"Party Game,Trivia","8, 8, 5",10,2,45,45,45,10
214,Café International,1989,boardgame,Abstract Strategy,"11.69, 18, 15, 20",4,2,60,60,45,10
215,Tichu,1991,boardgame,Card Game,"14.99, 12.29, 17, 25",10,3,60,60,60,10
216,Atlanteon,1992,boardgame,"Abstract Strategy,Napoleonic",24.00,2,2,30,30,30,12
217,A la carte,1989,boardgame,"Action / Dexterity,Party Game","200.00, 79, 70",4,2,30,30,30,13
218,High-Bid,1965,boardgame,Negotiation,"10, 6",4,2,25,25,25,12
219,Volle Hütte,1997,boardgame,Economic,45,5,3,30,30,30,12
220,High Society,1995,boardgame,Card Game,"16, 26, 13",5,3,30,30,15,10
221,Ikusa,1986,boardgame,"Civil War,Wargame","289.95, 45, 50",5,2,360,360,240,12
222,Space Beans,1999,boardgame,"Card Game,Science Fiction","69.99, 10, 15",6,2,40,40,40,10
223,Expedition,1996,boardgame,"Exploration,Transportation,Travel","20, 40",6,2,90,90,90,10
224,History of the World,1991,boardgame,"Ancient,Civilization,Medieval,Renaissance,Wargame","127.50, 59",6,3,180,180,180,12
225,Icehouse,1989,boardgame,"Abstract Strategy,Game System,Real-time","9.00, 9,000, 5",5,3,20,20,20,8
226,Isi,1999,boardgame,Abstract Strategy,,2,2,30,30,30,12
227,Knightmare Chess,1994,boardgameexpansion,"Abstract Strategy,Card Game","16.95, 69.95",2,2,60,60,60,10
228,Lunch Money,1996,boardgame,"Card Game,Fighting","19.99, 14.46, 6, 15",4,2,20,20,20,13
229,King of the Elves,1999,boardgame,"Card Game,Fantasy,Travel","49.99, 30",6,2,60,60,60,10
230,Merchant of Venus,1988,boardgame,"Economic,Exploration,Science Fiction,Space Exploration,Transportation","174.99, 174.99, 87",6,1,180,180,180,12
231,Geronimo,1995,boardgame,"American Indian Wars,American West,Wargame","30, 50",5,1,480,480,480,12
232,Serenissima (first edition),1996,boardgame,"Economic,Nautical,Renaissance",,4,2,120,120,120,12
234,Hannibal: Rome vs. Carthage,1996,boardgame,"Ancient,Political,Wargame","74.08, 65, 35",2,2,200,200,40,12
235,Blackbeard,1991,boardgame,"Adventure,Age of Reason,Nautical,Pirates,Wargame",,4,1,180,180,180,12
237,Wooden Ships & Iron Men,1974,boardgame,"Age of Reason,American Indian Wars,American Revolutionary War,Napoleonic,Nautical,Pirates,Post-Napoleonic,Wargame","135, 25",2,2,60,60,60,12
239,Wagram,1975,boardgame,"Napoleonic,Wargame",,2,2,90,90,90,12
240,Britannia,1986,boardgame,"Civilization,Medieval,Wargame","164.99, 110",5,3,240,240,240,12
241,Age of Exploration,1994,boardgame,"Exploration,Renaissance","18, 25",6,1,180,180,180,14
242,Junta,1978,boardgame,"Bluffing,Humor,Mafia,Negotiation,Political,Wargame","39.99, 32.54, 20",7,2,240,240,240,16
243,Advanced Squad Leader,1985,boardgame,"Wargame,World War II","40, 40",2,2,480,480,120,14
244,Circus Maximus,1979,boardgame,"Ancient,Fighting,Racing","41, 33",8,2,120,120,120,12
246,Politika,1996,boardgame,"Card Game,Political",,7,3,0,0,0,0
247,Gloria Picktoria,1996,boardgame,Card Game,,5,2,45,45,45,10
248,Blood Royale,1987,boardgame,"Medieval,Negotiation,Political,Territory Building",50,5,3,240,240,240,12
249,Lifeboats,1993,boardgame,"Nautical,Negotiation",50,6,3,90,90,90,12
250,Colonial Diplomacy,1994,boardgame,"Bluffing,Negotiation,Political,Post-Napoleonic,Territory Building,Wargame",,7,2,360,360,360,12
252,Borodino,1972,boardgame,"Napoleonic,Wargame","7, 50",2,2,180,180,180,12
254,Empires in Arms,1983,boardgame,"Economic,Napoleonic,Negotiation,Political,Wargame",,7,2,12000,12000,6000,14
255,Jena-Auerstadt,1975,boardgame,"Napoleonic,Wargame",,2,2,150,150,150,12
256,Mississippi Queen,1997,boardgame,"Nautical,Racing",30,5,3,45,45,45,10
257,Kill Doctor Lucky,1996,boardgame,"Humor,Murder/Mystery","40.00, 29.99, 30, 15",8,3,45,45,45,12
258,Fluxx,1997,boardgame,Card Game,"15.99, 11.95, 4",6,2,30,30,5,8
259,Atlantic Storm,1997,boardgame,"Card Game,Nautical,World War II",69,6,2,60,60,60,10
260,Starship Troopers: Prepare For Battle!,1997,boardgame,"Movies / TV / Radio theme,Science Fiction,Wargame","119.88, 30",4,2,45,45,45,10
261,Olympia 2000 (v. Chr.),1994,boardgame,"Ancient,Card Game,Sports",34,5,2,30,30,30,9
263,Manitou,1997,boardgame,Card Game,,4,2,45,45,45,12
264,Enemy in Sight,1988,boardgame,"American Revolutionary War,Card Game,Napoleonic,Nautical,Wargame",20,8,2,120,120,120,10
265,Intrigue,1994,boardgame,"Negotiation,Renaissance",20.00,5,3,45,45,45,12
267,Tycoon,1998,boardgame,Economic,,4,2,90,90,90,10
268,Cheops,1998,boardgame,Ancient,20,5,2,45,45,45,9
270,Svea Rike,1997,boardgame,"Civilization,Economic",,5,2,120,120,120,12
271,It's Mine!,1998,boardgame,"Card Game,Real-time","19.99, 10",5,3,30,30,30,7
272,Downtown,1996,boardgame,"City Building,Negotiation",,6,3,60,60,60,10
273,Africa 1880,1997,boardgame,"Bluffing,Exploration,Negotiation,Political,Post-Napoleonic,Wargame",,6,3,120,120,120,14
274,Guerilla,1994,boardgame,"Card Game,Political,Wargame",,6,3,60,60,60,10
275,Extinction,1993,boardgame,Prehistoric,,6,2,60,60,60,12
276,La Guerre de l'Empereur,1997,boardgame,"Economic,Napoleonic,Negotiation,Wargame",50,7,2,240,240,240,12
277,Res Publica,1991,boardgame,"Card Game,Civilization","29.99, 19.97",5,3,60,60,30,10
278,Catan Card Game,1996,boardgame,"Card Game,City Building,Territory Building","24.99, 124.95, 15, 10",2,2,90,90,90,10
279,The Very Clever Pipe Game,1996,boardgame,"Abstract Strategy,Card Game","6, 11",4,2,20,20,20,10
280,Neue Spiele im alten Rom,1994,boardgame,"Abstract Strategy,Game System",60,7,2,0,0,0,10
281,Ostindiska Kompaniet,1991,boardgame,"Economic,Nautical",60,5,2,0,0,0,10
282,Vikingatid,1997,boardgame,"Medieval,Wargame",,6,2,300,300,300,12
283,Advanced Third Reich,1992,boardgame,"Wargame,World War II","219.99, 30, 39",6,2,2480,2480,2480,12
284,Lords of the Sierra Madre (second edition),1995,boardgame,"American West,Economic,Negotiation,Transportation,Wargame","39.95, 15, 24",8,2,240,240,240,14
285,Monsters Ravage America,1998,boardgame,Wargame,"99.95, 22, 16",4,1,90,90,90,10
286,Machiavelli,1977,boardgame,"Bluffing,Negotiation,Political,Renaissance,Wargame","224.95, 50, 72",8,4,480,480,480,12
287,Bazaar,1967,boardgame,"Abstract Strategy,Puzzle","39.99, 29.95, 15, 10, 50",6,2,45,45,45,8
288,Rossyïa 1917,1995,boardgame,"Civil War,Wargame","90, 70, 95",5,2,300,300,300,0
289,Chariot Lords,1999,boardgame,"Ancient,Territory Building,Wargame","33, 34",4,3,360,360,360,12
290,Gold Digger,1990,boardgame,"American West,Card Game","7.00, 25.99, 3, 5, 7",5,2,20,20,20,7
291,Courtisans of Versailles,1988,boardgame,"Negotiation,Political",26,8,3,120,120,120,8
292,Attacke,1993,boardgame,"Card Game,Medieval",,5,3,30,30,30,8
293,Bamboleo,1996,boardgame,"Action / Dexterity,Party Game","69.99, 74.99, 49",7,2,30,30,30,6
294,Keydom,1998,boardgame,"Bluffing,Fantasy,Medieval",,5,2,90,90,90,10
295,Europa 1945-2030,1998,boardgame,"Negotiation,Political","49.99, 20",6,3,120,120,120,12
296,Medieval Merchant,1998,boardgame,"Economic,Medieval","25, 10",6,2,90,90,60,12
297,Stadens Nyckel,1998,boardgame,"City Building,Political",20,6,3,120,120,120,9
298,Lang lebe der König,1997,boardgame,Wargame,,5,3,60,60,60,10
299,De Bellis Antiquitatis,1990,boardgame,"Ancient,Book,Medieval,Miniatures,Wargame",4,6,2,60,60,60,14
300,Tutankhamen,1993,boardgame,"Abstract Strategy,Ancient","84.99, 10",6,2,30,30,30,8
301,Campanile,1996,boardgame,Card Game,,5,2,30,30,30,10
302,Forum Romanum,1988,boardgame,"Abstract Strategy,Ancient",,6,2,45,45,45,10
303,Koalition,1992,boardgame,"Card Game,Negotiation,Political",15,10,4,90,90,90,12
304,Ever Green,1999,boardgame,"Card Game,Music","32.95, 49.59, 10, 10, 10",6,2,30,30,30,12
305,Der Fliegende Holländer,1992,boardgame,"Bluffing,Nautical",20,6,3,60,60,60,12
306,Die Siedler von Catan: Historische Szenarien,1998,boardgameexpansion,"Ancient,Civilization,Expansion for Base-game,Negotiation",30,4,3,90,90,90,10
307,Candidate,1991,boardgame,Political,"15, 25",6,2,90,90,90,10
308,Santa Fe,1992,boardgame,Trains,65,5,2,70,70,70,10
309,Arabana-Ikibiti,1997,boardgame,"Abstract Strategy,Card Game",,2,2,20,20,20,8
310,Wizard's Quest,1979,boardgame,"Adventure,Fantasy,Wargame","39.99, 20, 15",6,2,180,180,180,12
311,Time Agent,1992,boardgame,Science Fiction,,6,2,240,240,240,12
312,Landlord!,1992,boardgame,"Card Game,Humor",5,6,2,10,10,10,10
313,Big Boss,1994,boardgame,Economic,410,6,2,90,90,90,10
314,Highlanders,1993,boardgame,"Medieval,Wargame",,5,3,60,60,60,12
315,Bagh Chal,1000,boardgame,Abstract Strategy,,2,2,20,20,20,8
316,Chase,1986,boardgame,"Abstract Strategy,Dice","30, 24",2,2,45,45,45,10
317,The Mob,1993,boardgame,Mafia,28,6,3,60,60,60,12
318,Looney Leo,0,boardgame,Humor,,0,0,0,0,0,0
319,Top It,1997,boardgame,Abstract Strategy,,4,2,20,20,20,10
320,Scrabble,1948,boardgame,Word Game,"16.99, 18.58, 12, 5",4,2,90,90,90,10
321,The Mole in the Hole,1995,boardgame,Children's Game,,4,2,45,45,45,8
322,Tonga Bonga,1998,boardgame,"Economic,Nautical,Racing",,4,3,45,45,45,10
323,Anno 1452,1999,boardgame,"Medieval,Territory Building",,4,2,90,90,90,12
324,Ponte Vecchio,1996,boardgame,Economic,25,5,3,90,90,90,12
325,Catan: Seafarers,1997,boardgameexpansion,"Civilization,Expansion for Base-game,Exploration,Nautical,Negotiation","48.99, 44.10, 30, 35, 38",4,3,90,90,90,10
327,Loopin' Louie,1992,boardgame,"Action / Dexterity,Animals,Aviation / Flight,Children's Game,Electronic,Movies / TV / Radio theme,Real-time","59.99, 20",4,2,10,10,10,4
328,Damn the Torpedoes!,1995,boardgame,"American Civil War,Card Game,Wargame",,6,2,120,120,120,12
329,Russian Front,1985,boardgame,"Wargame,World War II",40,2,2,1200,1200,1200,12
330,Block Mania,1987,boardgame,"Comic Book / Strip,Science Fiction,Wargame",55,2,2,120,120,120,14
332,Vernissage,1993,boardgame,"Economic,Negotiation",35,5,3,60,60,60,12
333,Waterworks,1972,boardgame,Card Game,"17.48, 10",5,2,30,30,30,8
334,Advance to Boardwalk,1985,boardgame,Economic,"27.97, 29.94",4,2,60,60,60,8
335,Breakthru,1965,boardgame,"Abstract Strategy,Nautical","9.99, 20, 10, 15",2,2,15,15,15,10
336,Jumpin,1964,boardgame,Abstract Strategy,"5, 10, 10",2,2,15,15,15,8
337,Circus Flohcati,1998,boardgame,Card Game,"10, 20",5,2,15,15,15,6
338,Bargain Hunter,1998,boardgame,Card Game,"15.93, 10, 8",4,3,60,60,60,10
339,Quiddler,1998,boardgame,"Card Game,Word Game","12.99, 6.00",8,1,30,30,30,8
340,Frank's Zoo,1999,boardgame,"Animals,Card Game","14.95, 14.95",7,3,60,60,60,10
342,Hong Kong,1999,boardgame,"Abstract Strategy,City Building",,2,2,15,15,15,8
343,Twins,1996,boardgame,"Bluffing,Card Game",,6,3,30,30,30,8
344,Members Only,1996,boardgame,"Bluffing,Card Game,Deduction",,5,3,45,45,45,10
345,Prairie Railroads,1999,boardgame,"Economic,Trains",,5,3,120,120,120,12
347,Fishy,1991,boardgame,"Animals,Bluffing","29, 50",6,3,30,30,30,10
348,Merchants of the Middle Ages,1999,boardgame,"Economic,Medieval,Negotiation,Transportation",,4,2,120,120,120,10
349,Halunken & Spelunken,1997,boardgame,Card Game,8,4,3,30,30,30,10
350,Hattrick,1995,boardgame,Card Game,,6,4,30,30,30,10
352,Trumpet,1990,boardgame,Card Game,,6,2,45,45,45,9
353,Inkognito: The Card Game,1997,boardgame,"Card Game,Deduction,Murder/Mystery",5,5,2,30,30,30,10
354,Sticheln,1993,boardgame,Card Game,,8,3,60,60,60,10
355,Das letzte Paradies,1993,boardgame,,,5,3,30,30,30,12
356,Ab die Post!,1996,boardgame,"Aviation / Flight,Racing","14, 20",6,3,45,45,45,8
357,Excape,1998,boardgame,"Dice,Racing",40,6,3,30,30,30,8
359,Bucket Brigade,1998,boardgame,"Animals,Card Game,Children's Game",5,5,3,30,30,30,7
360,Quests of the Round Table,1995,boardgame,"Card Game,Medieval","28.99, 8, 6, 5",4,2,60,60,60,10
361,Hare & Tortoise,1973,boardgame,"Animals,Racing","29.99, 28.22, 30",6,2,45,45,45,8
362,Elefantenparade,1988,boardgame,"Abstract Strategy,Animals,Racing",,4,2,20,20,20,12
363,Katzenjammer Blues,1998,boardgame,Card Game,9,6,2,20,20,20,10
364,Samarkand,1980,boardgame,"Arabian,Economic","39.95, 24",5,2,30,30,30,9
365,Tricks,1995,boardgame,Card Game,15,5,3,30,30,30,10
366,Viva Pamplona!,1992,boardgame,Racing,,6,2,45,45,45,8
367,Overthrone,1999,boardgame,Card Game,4,6,3,90,90,90,12
368,Relationship Tightrope,1999,boardgame,Card Game,"3.35, 7, 4, 7",5,3,30,30,30,8
369,5ive Straight,1958,boardgame,"Abstract Strategy,Card Game,Puzzle","26.99, 26.95, 10, 19",9,2,20,20,20,7
370,El Grande: König & Intrigant,1997,boardgameexpansion,"Expansion for Base-game,Political,Renaissance","64.99, 200.00",5,2,90,90,90,12
371,Mystery Rummy: Murders in the Rue Morgue,1999,boardgame,"Card Game,Murder/Mystery","14.99, 20, 10",4,2,40,40,20,8
372,Schotten Totten,1999,boardgame,"Card Game,Deduction","14.99, 14.34, 12",2,2,20,20,20,8
373,Wrott & Swindlers,1995,boardgame,"Bluffing,Card Game",,6,3,90,90,90,0
374,Colorado County,1998,boardgame,American West,,4,2,60,60,60,10
375,6 Billion,1999,boardgame,Science Fiction,"10, 7",5,2,120,120,120,12
376,DruidenWalzer,1999,boardgame,Card Game,25,2,2,45,45,45,12
377,Neighbors,0,boardgame,Economic,,6,2,40,40,40,0
378,Lancashire Railways,1998,boardgame,"Economic,Trains","30, 40",6,3,120,120,120,12
379,Express,1990,boardgame,"Card Game,Trains",9,6,2,60,60,60,8
380,Polarity,1986,boardgame,"Abstract Strategy,Action / Dexterity",40,4,2,20,20,20,8
381,X Pasch,1996,boardgame,"Card Game,Dice",15,6,3,90,90,90,8
382,Heimlich & Co.,1984,boardgame,"Bluffing,Spies/Secret Agents","42.95, 20, 16",7,2,30,30,30,8
383,Turf Horse Racing,1995,boardgame,"Animals,Dice,Racing",,6,3,60,60,60,10
384,TurfMaster,1998,boardgame,"Animals,Racing,Sports",,8,2,75,75,75,10
386,Pirateer,1978,boardgame,"Nautical,Pirates","109.89, 29, 20",4,2,15,15,15,8
387,Corruption,2000,boardgame,"Bluffing,Card Game",6,7,3,45,45,45,10
388,Finale,1998,boardgame,"Card Game,Sports","25, 13",2,2,30,30,30,12
389,Die Mauer,1997,boardgame,"Bluffing,City Building","60, 75",6,3,30,30,30,8
391,Ocean,1999,boardgame,"Animals,Card Game",,6,2,20,20,20,8
392,Brawl,1999,boardgame,"Card Game,Fighting,Real-time",5,7,2,15,15,15,10
393,Dinosaurs of the Lost World,1987,boardgame,"Adventure,Novel-based","70, 70",4,1,90,90,90,8
394,Kahuna,1998,boardgame,Abstract Strategy,"29.95, 15",2,2,40,40,30,10
396,Der dreizehnte Holzwurm,1998,boardgame,Card Game,,6,2,45,45,45,8
397,Diskwars,1999,boardgame,"Collectible Components,Fantasy,Wargame","10, 5",8,2,90,90,90,10
398,Wildlife Safari,1994,boardgame,"Animals,Card Game","25.99, 25.99, 30, 30, 30",5,2,30,30,20,7
399,Tom Clancy's Politika,1997,boardgame,Political,"49.99, 12.49, 8",8,2,90,90,90,12
400,Shanghai,1997,boardgame,Bluffing,26,6,3,30,30,30,12
401,Gold Connection,1992,boardgame,Dice,"21, 16",4,2,60,60,60,10
403,Elk Fest,1999,boardgame,"Action / Dexterity,Animals,Racing","20.00, 59.99",2,2,15,15,15,8
404,Worm Up!,1994,boardgame,"Animals,Children's Game,Racing","14.99, 11.99, 5, 5, 5",5,3,15,15,15,7
406,Weer en wind,1989,boardgame,Economic,16,4,2,90,90,90,10
408,Zoon,1999,boardgame,"Animals,Bluffing,Card Game,Fighting","5, 5, 6",2,2,30,30,30,8
409,Dschungel,1999,boardgame,"Card Game,Memory",5,4,2,30,30,30,10
410,D'r Af,1999,boardgame,Racing,,5,3,45,45,45,11
412,Yukon Company,1999,boardgame,"Card Game,Economic",59,6,4,120,120,120,10
413,Die Erben von Hoax,1999,boardgame,"Bluffing,Deduction",,8,3,45,45,45,12
414,Around the World in 80 Days,1986,boardgame,"Novel-based,Racing",,6,2,60,60,60,10
415,Espresso,1995,boardgame,"Card Game,Real-time",,6,2,60,60,30,6
416,A to Z,1992,boardgame,"Party Game,Trivia,Word Game","29.99, 99.95",4,2,30,30,30,9
417,Edison & Co.,1998,boardgame,Science Fiction,10,4,2,45,45,45,12
420,Rail Baron,1977,boardgame,"Economic,Trains,Transportation",65,6,3,240,240,240,10
421,1830: Railways & Robber Barons,1986,boardgame,"Economic,Trains,Transportation","69.99, 79.99, 69",7,2,360,360,180,14
422,1835,1990,boardgame,"Economic,Trains","174.99, 150",7,3,360,360,360,16
423,1856,1995,boardgame,"Economic,Trains",199.99,6,3,300,300,300,14
424,1870,1992,boardgame,"Economic,Trains","44.99, 249.99",6,2,360,360,360,14
425,Thunder's Edge,1999,boardgame,"Political,Wargame",27,5,2,240,240,240,12
426,Battle of the Bulge,1981,boardgame,"Wargame,World War II",48,2,2,120,120,120,12
427,Grass,1980,boardgame,"Card Game,Economic","27.00, 14",6,2,60,60,60,18
428,Galopp Royal,1995,boardgame,"Dice,Racing",,6,3,45,45,45,9
429,Magalon,1998,boardgame,"Fantasy,Racing",,4,2,60,60,60,12
430,Asterix: Das Kartenspiel,1990,boardgame,"Bluffing,Card Game,Comic Book / Strip",20,5,2,30,30,30,8
431,Alhambra: The Card Game,1992,boardgame,"Arabian,Card Game,City Building,Economic,Humor,Medieval","9.74, 9.71, 30",6,3,45,45,45,10
432,6 nimmt!,1994,boardgame,Card Game,"9.74, 9, 15",10,2,45,45,45,8
433,Shark,1987,boardgame,Economic,50,6,2,90,90,90,12
434,Yucata',1996,boardgame,"Abstract Strategy,Card Game,Racing",26,4,2,30,30,30,9
436,Canyon,1997,boardgame,"Card Game,Racing",22,6,3,45,45,45,10
437,Master Labyrinth,1991,boardgame,"Children's Game,Fantasy,Maze,Puzzle","31.99, 24.49, 14",4,2,30,30,20,10
438,Scotland Yard,1983,boardgame,"Deduction,Travel","39.99, 64.95, 10",6,3,45,45,45,10
440,Zoff in Buffalo,1998,boardgame,"American West,Farming",50,5,2,45,45,45,12
441,Filthy Rich,1998,boardgame,Economic,"31, 35",5,2,60,60,60,14
442,Um Reifenbreite,1979,boardgame,"Racing,Sports",,4,2,90,90,60,8
443,Code 777,1985,boardgame,"Deduction,Puzzle","49.99, 55.00, 40, 85",5,2,60,60,60,10
444,Midnight Party,1989,boardgame,"Children's Game,Racing","12, 24",8,2,30,30,30,8
445,Die Osterinsel,1994,boardgame,Racing,,4,3,30,30,30,10
446,Avalanche,1965,boardgame,"Abstract Strategy,Action / Dexterity","15, 8",6,2,30,30,30,8
449,The Great Balloon Race,1991,boardgame,"Aviation / Flight,Racing",40,8,2,30,30,30,7
450,Octi,1999,boardgame,Abstract Strategy,"29.99, 65.00, 8",4,2,30,30,10,8
451,Beutelschneider,1997,boardgame,Card Game,,4,3,30,30,30,0
452,Mummy Rummy,1994,boardgame,Card Game,"4, 5",5,2,30,30,30,8
